state,chamber,district,party,pres_margin,next_election
NY,Assembly,85,D,51.1,2026.0
NY,Assembly,86,D,34.8,2026.0
NY,Assembly,87,D,47.9,2026.0
NY,Assembly,88,D,26.9,2026.0
NY,Assembly,89,D,50.3,2026.0
NY,Assembly,90,D,5.6,2026.0
NY,Assembly,91,D,31.8,2026.0
NY,Assembly,92,D,33.1,2026.0
NY,Assembly,93,D,27.8,2026.0
NY,Assembly,94,R,-14.9,2026.0
NY,Assembly,95,D,26.4,2026.0
NY,Assembly,96,D,8.7,2026.0
NY,Assembly,97,D,-27.4,2026.0
NY,Assembly,98,R,-22.8,2026.0
NY,Assembly,99,D,-19.9,2026.0
NY,Assembly,100,D,-1.0,2026.0
NY,Assembly,101,R,-14.7,2026.0
NY,Assembly,102,R,-16.7,2026.0
NY,Assembly,103,D,32.2,2026.0
NY,Assembly,104,D,19.7,2026.0
NY,Assembly,105,R,-12.3,2026.0
NY,Assembly,106,D,11.7,2026.0
NY,Assembly,107,R,3.5,2026.0
NY,Assembly,108,D,14.1,2026.0
NY,Assembly,109,D,46.8,2026.0
NY,Assembly,110,D,17.4,2026.0
NY,Assembly,111,D,0.7,2026.0
NY,Assembly,112,R,1.1,2026.0
NY,Assembly,113,D,5.7,2026.0
NY,Assembly,114,R,-17.5,2026.0
NY,Assembly,115,D,-1.3,2026.0
NY,Assembly,116,R,-15.0,2026.0
NY,Assembly,117,R,-37.8,2026.0
NY,Assembly,118,R,-36.8,2026.0
NY,Assembly,119,D,-14.5,2026.0
NY,Assembly,120,R,-25.6,2026.0
NY,Assembly,121,R,-22.1,2026.0
NY,Assembly,122,R,-15.6,2026.0
NY,Assembly,123,D,14.4,2026.0
NY,Assembly,124,R,-19.0,2026.0
NY,Assembly,125,D,40.1,2026.0
NY,Assembly,126,R,0.0,2026.0
NY,Assembly,127,D,9.8,2026.0
NY,Assembly,128,D,29.8,2026.0
NY,Assembly,129,D,30.6,2026.0
NY,Assembly,130,R,-12.9,2026.0
NY,Assembly,131,R,-9.3,2026.0
NY,Assembly,132,R,-24.1,2026.0
NY,Assembly,133,R,-15.5,2026.0
NY,Assembly,134,R,-9.5,2026.0
NY,Assembly,135,D,22.4,2026.0
NY,Assembly,136,D,38.4,2026.0
NY,Assembly,137,D,45.1,2026.0
NY,Assembly,138,D,28.7,2026.0
NY,Assembly,139,R,-32.7,2026.0
NY,Assembly,140,D,15.0,2026.0
NY,Assembly,141,D,72.8,2026.0
NY,Assembly,142,D,0.2,2026.0
NY,Assembly,143,R,0.9,2026.0
NY,Assembly,144,R,-20.6,2026.0
NY,Assembly,145,R,-10.1,2026.0
NY,Assembly,146,D,20.9,2026.0
NY,Assembly,147,R,-28.1,2026.0
NY,Assembly,148,R,-37.9,2026.0
NY,Assembly,149,D,19.7,2026.0
NY,Assembly,150,R,-21.5,2026.0
NY,Senate,1,R,-1.5,2026.0
NY,Senate,2,R,-11.0,2026.0
NY,Senate,3,R,-18.1,2026.0
NY,Senate,4,D,6.5,2026.0
NY,Senate,5,R,-16.1,2026.0
NY,Senate,6,D,23.5,2026.0
NY,Senate,7,R,-4.2,2026.0
NY,Senate,8,R,-27.6,2026.0
NY,Senate,9,R,-4.2,2026.0
NY,Senate,10,D,38.6,2026.0
NY,Senate,11,D,9.2,2026.0
NY,Senate,12,D,22.7,2026.0
NY,Senate,13,D,18.6,2026.0
NY,Senate,14,D,53.6,2026.0
NY,Senate,15,D,3.1,2026.0
NY,Senate,16,D,0.5,2026.0
NY,Senate,17,R,-14.9,2026.0
NY,Senate,18,D,49.4,2026.0
NY,Senate,19,D,71.1,2026.0
NY,Senate,20,D,78.1,2026.0
NY,Senate,21,D,52.2,2026.0
NY,Senate,22,D,-55.8,2026.0
NY,Senate,23,D,-3.3,2026.0
NY,Senate,24,R,-45.8,2026.0
NY,Senate,25,D,82.2,2026.0
NY,Senate,26,D,55.9,2026.0
NY,Senate,27,D,62.0,2026.0
NY,Senate,28,D,57.0,2026.0
NY,Senate,29,D,56.8,2026.0
NY,Senate,30,D,76.3,2026.0
NY,Senate,31,D,46.5,2026.0
NY,Senate,32,D,47.9,2026.0
NY,Senate,33,D,39.4,2026.0
NY,Senate,34,D,31.2,2026.0
NY,Senate,35,D,25.2,2026.0
NY,Senate,36,D,65.8,2026.0
NY,Senate,37,D,22.8,2026.0
NY,Senate,38,R,-11.1,2026.0
NY,Senate,39,R,4.2,2026.0
NY,Senate,40,D,8.8,2026.0
NY,Senate,41,D,12.0,2026.0
NY,Senate,42,D,-11.5,2026.0
NY,Senate,43,R,3.2,2026.0
NY,Senate,44,R,7.6,2026.0
NY,Senate,45,R,-6.4,2026.0
NY,Senate,46,D,15.1,2026.0
NY,Senate,47,D,72.3,2026.0
NY,Senate,48,D,14.1,2026.0
NY,Senate,49,R,-32.6,2026.0
NY,Senate,50,D,4.3,2026.0
NY,Senate,51,R,-14.6,2026.0
NY,Senate,52,D,19.2,2026.0
NY,Senate,53,R,-20.7,2026.0
NY,Senate,54,R,-10.9,2026.0
NY,Senate,55,D,28.6,2026.0
NY,Senate,56,D,22.7,2026.0
NY,Senate,57,R,-32.0,2026.0
NY,Senate,58,R,-23.2,2026.0
NY,Senate,59,D,62.7,2026.0
NY,Senate,60,R,-13.6,2026.0
NY,Senate,61,D,22.1,2026.0
NY,Senate,62,R,-19.3,2026.0
NY,Senate,63,D,32.5,2026.0
NC,House,1,R,-29.7,2026.0
NC,House,2,D,10.2,2026.0
NC,House,3,R,-20.1,2026.0
NC,House,4,R,-24.3,2026.0
NC,House,5,R,-6.7,2026.0
NC,House,6,R,-22.3,2026.0
NC,House,7,R,-12.5,2026.0
NC,House,8,D,26.9,2026.0
NC,House,9,R,-9.8,2026.0
NC,House,10,R,-16.3,2026.0
NC,House,11,D,32.6,2026.0
NC,House,12,R,-11.6,2026.0
NC,House,13,R,-40.5,2026.0
NC,House,14,R,-31.5,2026.0
NC,House,15,R,-33.5,2026.0
NC,House,16,R,-39.3,2026.0
NC,House,17,R,-23.2,2026.0
NC,House,18,D,21.3,2026.0
NC,House,19,R,-21.0,2026.0
NC,House,20,R,-10.3,2026.0
NC,House,21,D,26.4,2026.0
NC,House,22,R,-26.9,2026.0
NC,House,23,D,12.6,2026.0
NC,House,24,D,-1.7,2026.0
NC,House,25,R,-0.1,2026.0
NC,House,26,R,-11.7,2026.0
NC,House,27,D,17.0,2026.0
NC,House,28,R,-34.2,2026.0
NC,House,29,D,68.5,2026.0
NC,House,30,D,71.3,2026.0
NC,House,31,D,60.3,2026.0
NC,House,32,D,0.4,2026.0
NC,House,33,D,41.3,2026.0
NC,House,34,D,30.9,2026.0
NC,House,35,R,-1.9,2026.0
NC,House,36,D,11.7,2026.0
NC,House,37,R,-2.9,2026.0
NC,House,38,D,62.2,2026.0
NC,House,39,D,25.2,2026.0
NC,House,40,D,27.7,2026.0
NC,House,41,D,34.2,2026.0
NC,House,42,D,46.6,2026.0
NC,House,43,R,-12.5,2026.0
NC,House,44,D,20.5,2026.0
NC,House,45,D,15.0,2026.0
NC,House,46,R,-34.8,2026.0
NC,House,47,R,-24.0,2026.0
NC,House,48,D,0.9,2026.0
NC,House,49,D,40.3,2026.0
NC,House,50,D,15.1,2026.0
NC,House,51,R,-25.7,2026.0
NC,House,52,R,-18.9,2026.0
NC,House,53,R,-25.7,2026.0
NC,House,54,D,8.4,2026.0
NC,House,55,R,-25.8,2026.0
NC,House,56,D,71.8,2026.0
NC,House,57,D,35.4,2026.0
NC,House,58,D,49.9,2026.0
NC,House,59,R,-9.9,2026.0
NC,House,60,D,24.4,2026.0
NC,House,61,D,56.2,2026.0
NC,House,62,R,-6.0,2026.0
NC,House,63,R,-7.7,2026.0
NC,House,64,R,-8.6,2026.0
NC,House,65,R,-35.9,2026.0
NC,House,66,D,27.6,2026.0
NC,House,67,R,-47.5,2026.0
NC,House,68,R,-20.0,2026.0
NC,House,69,R,-25.0,2026.0
NC,House,70,R,-53.0,2026.0
NC,House,71,D,38.5,2026.0
NC,House,72,D,49.1,2026.0
NC,House,73,R,-6.4,2026.0
NC,House,74,R,-7.5,2026.0
NC,House,75,R,-11.9,2026.0
NC,House,76,R,-24.1,2026.0
NC,House,77,R,-53.4,2026.0
NC,House,78,R,-49.6,2026.0
NC,House,79,R,-27.4,2026.0
NC,House,80,R,-50.6,2026.0
NC,House,81,R,-43.7,2026.0
NC,House,82,R,-8.5,2026.0
NC,House,83,R,-31.3,2026.0
NC,House,84,R,-35.8,2026.0
NC,House,85,R,-47.0,2026.0
NC,House,86,R,-41.2,2026.0
NC,House,87,R,-49.3,2026.0
NC,House,88,D,38.1,2026.0
NC,House,89,R,-49.2,2026.0
NC,House,90,,-56.6,2026.0
NC,House,91,R,-34.4,2026.0
NC,House,92,D,39.1,2026.0
NC,House,93,R,-16.2,2026.0
NC,House,94,R,-57.8,2026.0
NC,House,95,R,-27.3,2026.0
NC,House,96,R,-26.7,2026.0
NC,House,97,R,-45.7,2026.0
NC,House,98,D,2.7,2026.0
NC,House,99,D,64.4,2026.0
NC,House,100,D,25.3,2026.0
NC,House,101,D,37.6,2026.0
NC,House,102,D,48.7,2026.0
NC,House,103,D,14.6,2026.0
NC,House,104,D,19.3,2026.0
NC,House,105,R,0.6,2026.0
NC,House,106,D,51.1,2026.0
NC,House,107,D,59.8,2026.0
NC,House,108,R,-30.0,2026.0
NC,House,109,R,-15.0,2026.0
NC,House,110,R,-32.3,2026.0
NC,House,111,R,-47.8,2026.0
NC,House,112,D,52.4,2026.0
NC,House,113,R,-31.5,2026.0
NC,House,114,D,17.5,2026.0
NC,House,115,D,-2.9,2026.0
NC,House,116,D,60.9,2026.0
NC,House,117,R,-12.3,2026.0
NC,House,118,R,-24.7,2026.0
NC,House,119,R,-12.6,2026.0
NC,House,120,R,-48.7,2026.0
NC,Senate,1,R,-14.8,2026.0
NC,Senate,2,R,-16.9,2026.0
NC,Senate,3,R,-19.6,2026.0
NC,Senate,4,R,-10.0,2026.0
NC,Senate,5,D,9.6,2026.0
NC,Senate,6,R,-35.9,2026.0
NC,Senate,7,R,-5.6,2026.0
NC,Senate,8,R,-18.9,2026.0
NC,Senate,9,R,-29.3,2026.0
NC,Senate,10,R,-21.5,2026.0
NC,Senate,11,R,-3.5,2026.0
NC,Senate,12,R,-23.7,2026.0
NC,Senate,13,D,4.6,2026.0
NC,Senate,14,D,46.9,2026.0
NC,Senate,15,D,37.1,2026.0
NC,Senate,16,D,34.8,2026.0
NC,Senate,17,D,29.3,2026.0
NC,Senate,18,D,-0.5,2026.0
NC,Senate,19,D,28.4,2026.0
NC,Senate,20,D,44.1,2026.0
NC,Senate,21,R,-22.7,2026.0
NC,Senate,22,D,59.0,2026.0
NC,Senate,23,D,30.0,2026.0
NC,Senate,24,R,-15.0,2026.0
NC,Senate,25,R,-19.5,2026.0
NC,Senate,26,R,-21.9,2026.0
NC,Senate,27,D,20.0,2026.0
NC,Senate,28,D,52.1,2026.0
NC,Senate,29,R,-37.9,2026.0
NC,Senate,30,R,-46.9,2026.0
NC,Senate,31,R,-23.0,2026.0
NC,Senate,32,D,40.0,2026.0
NC,Senate,33,R,-40.8,2026.0
NC,Senate,34,R,-8.2,2026.0
NC,Senate,35,R,-24.3,2026.0
NC,Senate,36,R,-58.1,2026.0
NC,Senate,37,R,-26.7,2026.0
NC,Senate,38,D,36.5,2026.0
NC,Senate,39,D,33.4,2026.0
NC,Senate,40,D,49.1,2026.0
NC,Senate,41,D,51.6,2026.0
NC,Senate,42,D,6.6,2026.0
NC,Senate,43,R,-22.1,2026.0
NC,Senate,44,R,-42.1,2026.0
NC,Senate,45,R,-42.2,2026.0
NC,Senate,46,R,-31.9,2026.0
NC,Senate,47,R,-28.7,2026.0
NC,Senate,48,R,-25.7,2026.0
NC,Senate,49,D,36.2,2026.0
NC,Senate,50,R,-29.3,2026.0
ND,House,1,R,-61.7,2026.0
ND,House,1,R,-61.7,2026.0
ND,House,2,R,-71.9,2028.0
ND,House,2,R,-71.9,2028.0
ND,House,3,R,-48.0,2026.0
ND,House,3,R,-48.0,2026.0
ND,House,3,,-48.0,
ND,House,4,D,-34.5,2028.0
ND,House,4,R,-34.5,2028.0
ND,House,5,R,-39.5,2026.0
ND,House,5,R,-39.5,2026.0
ND,House,5,,-39.5,
ND,House,6,R,-62.0,2028.0
ND,House,6,R,-62.0,2028.0
ND,House,7,R,-49.4,2026.0
ND,House,7,R,-49.4,2026.0
ND,House,8,R,-65.1,2028.0
ND,House,8,R,-65.1,2028.0
ND,House,9,D,17.3,2026.0
ND,House,9,,17.3,
ND,House,9,D,17.3,2026.0
ND,House,10,R,1.0,2028.0
ND,House,10,R,1.0,2028.0
ND,House,11,D,11.6,2026.0
ND,House,11,,11.6,
ND,House,11,D,11.6,2026.0
ND,House,12,R,-37.1,2028.0
ND,House,12,R,-37.1,2028.0
ND,House,13,R,-11.4,2026.0
ND,House,13,R,-11.4,2026.0
ND,House,14,R,-59.1,2028.0
ND,House,14,R,-59.1,2028.0
ND,House,15,R,-42.7,2026.0
ND,House,15,R,-42.7,2026.0
ND,House,16,R,-17.8,2028.0
ND,House,16,R,-17.8,2028.0
ND,House,17,R,-18.6,2026.0
ND,House,17,R,-18.6,2026.0
ND,House,18,R,-8.4,2028.0
ND,House,18,R,-8.4,2028.0
ND,House,19,R,-48.1,2026.0
ND,House,19,R,-48.1,2026.0
ND,House,20,R,-40.2,2028.0
ND,House,20,R,-40.2,2028.0
ND,House,21,D,11.9,2026.0
ND,House,21,D,11.9,2026.0
ND,House,21,,11.9,
ND,House,22,R,-32.7,2028.0
ND,House,22,R,-32.7,2028.0
ND,House,23,R,-69.1,2026.0
ND,House,23,R,-69.1,2026.0
ND,House,24,R,-32.7,2028.0
ND,House,24,R,-32.7,2028.0
ND,House,25,D,-37.6,2026.0
ND,House,25,R,-37.6,2026.0
ND,House,26,R,-78.5,2028.0
ND,House,26,R,-78.5,2028.0
ND,House,27,R,-21.1,2026.0
ND,House,27,R,-21.1,2026.0
ND,House,28,R,-52.9,2028.0
ND,House,28,R,-52.9,2028.0
ND,House,29,R,-48.9,2026.0
ND,House,29,R,-48.9,2026.0
ND,House,30,R,-47.9,2028.0
ND,House,30,R,-47.9,2028.0
ND,House,31,R,-48.3,2026.0
ND,House,31,R,-48.3,2026.0
ND,House,32,R,-34.3,2028.0
ND,House,32,R,-34.3,2028.0
ND,House,33,R,-66.4,2026.0
ND,House,33,R,-66.4,2026.0
ND,House,34,R,-43.4,2028.0
ND,House,34,R,-43.4,2028.0
ND,House,35,R,-24.0,2026.0
ND,House,35,R,-24.0,2026.0
ND,House,36,R,-70.6,2028.0
ND,House,36,R,-70.6,2028.0
ND,House,37,R,-57.7,2026.0
ND,House,37,R,-57.7,2026.0
ND,House,38,R,-53.4,2028.0
ND,House,38,R,-53.4,2028.0
ND,House,39,R,-72.4,2026.0
ND,House,39,R,-72.4,2026.0
ND,House,40,R,-38.0,2028.0
ND,House,40,R,-38.0,2028.0
ND,House,40,,-38.0,
ND,House,41,R,-8.3,2026.0
ND,House,41,R,-8.3,2026.0
ND,House,42,R,-18.7,2028.0
ND,House,42,R,-18.7,2028.0
ND,House,43,D,-6.2,2026.0
ND,House,43,R,-6.2,2026.0
ND,House,44,D,11.9,2028.0
ND,House,44,D,11.9,2028.0
ND,House,45,R,-14.9,2026.0
ND,House,45,R,-14.9,2026.0
ND,House,45,,-14.9,
ND,House,46,R,-3.4,2028.0
ND,House,46,R,-3.4,2028.0
ND,House,47,R,-36.6,2026.0
ND,House,47,R,-36.6,2026.0
ND,Senate,1,R,-61.7,2026.0
ND,Senate,2,R,-71.9,2028.0
ND,Senate,3,R,-48.0,2026.0
ND,Senate,4,R,-34.5,2028.0
ND,Senate,5,R,-39.5,2026.0
ND,Senate,6,R,-62.0,2028.0
ND,Senate,7,R,-49.4,2026.0
ND,Senate,8,R,-65.1,2028.0
ND,Senate,9,D,17.3,2026.0
ND,Senate,10,D,1.0,2028.0
ND,Senate,11,D,11.6,2026.0
ND,Senate,12,R,-37.1,2028.0
ND,Senate,13,R,-11.4,2026.0
ND,Senate,14,R,-59.1,2028.0
ND,Senate,15,R,-42.7,2026.0
ND,Senate,16,R,-17.8,2028.0
ND,Senate,17,R,-18.6,2026.0
ND,Senate,18,R,-8.4,2028.0
ND,Senate,19,R,-48.1,2026.0
ND,Senate,20,R,-40.2,2028.0
ND,Senate,21,D,11.9,2026.0
ND,Senate,22,R,-32.7,2028.0
ND,Senate,23,R,-69.1,2026.0
ND,Senate,24,R,-32.7,2028.0
ND,Senate,25,R,-37.6,2026.0
ND,Senate,26,R,-78.5,2028.0
ND,Senate,27,R,-21.1,2026.0
ND,Senate,28,R,-52.9,2028.0
ND,Senate,29,R,-48.9,2026.0
ND,Senate,30,R,-47.9,2028.0
ND,Senate,31,R,-48.3,2026.0
ND,Senate,32,R,-34.3,2028.0
ND,Senate,33,R,-66.4,2026.0
ND,Senate,34,R,-43.4,2028.0
ND,Senate,35,R,-24.0,2026.0
ND,Senate,36,R,-70.6,2028.0
ND,Senate,37,R,-57.7,2026.0
ND,Senate,38,R,-53.4,2028.0
ND,Senate,39,R,-72.4,2026.0
ND,Senate,40,R,-38.0,2028.0
ND,Senate,41,R,-8.3,2026.0
ND,Senate,42,R,-18.7,2028.0
ND,Senate,43,R,-6.2,2026.0
ND,Senate,44,D,11.9,2028.0
ND,Senate,45,R,-14.9,2026.0
ND,Senate,46,R,-3.4,2028.0
ND,Senate,47,R,-36.6,2026.0
OH,House,1,D,61.4,2026.0
OH,House,2,D,49.9,2026.0
OH,House,3,D,59.2,2026.0
OH,House,4,D,18.3,2026.0
OH,House,5,D,16.5,2026.0
OH,House,6,D,11.5,2026.0
OH,House,7,D,42.1,2026.0
OH,House,8,D,32.3,2026.0
OH,House,9,D,35.2,2026.0
OH,House,10,D,-1.7,2026.0
OH,House,11,D,14.7,2026.0
OH,House,12,R,-44.5,2026.0
OH,House,13,D,48.8,2026.0
OH,House,14,D,-1.5,2026.0
OH,House,15,D,3.0,2026.0
OH,House,16,D,18.7,2026.0
OH,House,17,R,-6.4,2026.0
OH,House,18,D,77.3,2026.0
OH,House,19,D,12.1,2026.0
OH,House,20,D,73.2,2026.0
OH,House,21,D,53.6,2026.0
OH,House,22,D,69.3,2026.0
OH,House,23,D,-0.7,2026.0
OH,House,24,D,44.6,2026.0
OH,House,25,D,65.7,2026.0
OH,House,26,D,41.2,2026.0
OH,House,27,D,12.3,2026.0
OH,House,28,D,14.2,2026.0
OH,House,29,R,-10.8,2026.0
OH,House,30,R,-34.0,2026.0
OH,House,31,R,-1.0,2026.0
OH,House,32,R,-14.5,2026.0
OH,House,33,D,42.2,2026.0
OH,House,34,D,7.6,2026.0
OH,House,35,R,-1.4,2026.0
OH,House,36,R,0.9,2026.0
OH,House,37,R,-8.5,2026.0
OH,House,38,D,49.3,2026.0
OH,House,39,R,-5.7,2026.0
OH,House,40,R,-51.3,2026.0
OH,House,41,D,18.0,2026.0
OH,House,42,D,27.7,2026.0
OH,House,43,D,19.0,2026.0
OH,House,44,R,-10.1,2026.0
OH,House,45,R,-19.3,2026.0
OH,House,46,R,-29.5,2026.0
OH,House,47,R,-24.3,2026.0
OH,House,48,R,-25.8,2026.0
OH,House,49,R,-2.6,2026.0
OH,House,50,R,-28.5,2026.0
OH,House,51,R,-44.9,2026.0
OH,House,52,R,-4.1,2026.0
OH,House,53,D,2.7,2026.0
OH,House,54,R,-29.5,2026.0
OH,House,55,R,-43.2,2026.0
OH,House,56,R,-18.3,2026.0
OH,House,57,R,-20.9,2026.0
OH,House,58,D,4.7,2026.0
OH,House,59,R,-24.2,2026.0
OH,House,60,R,-0.8,2026.0
OH,House,61,R,-19.5,2026.0
OH,House,62,R,-28.8,2026.0
OH,House,63,R,-50.5,2026.0
OH,House,64,R,-12.9,2026.0
OH,House,65,R,-28.5,2026.0
OH,House,66,R,-23.7,2026.0
OH,House,67,R,-36.5,2026.0
OH,House,68,R,-19.8,2026.0
OH,House,69,R,-50.7,2026.0
OH,House,70,R,-17.0,2026.0
OH,House,71,R,-40.0,2026.0
OH,House,72,R,-16.7,2026.0
OH,House,73,R,-16.6,2026.0
OH,House,74,R,-26.6,2026.0
OH,House,75,R,-10.6,2026.0
OH,House,76,R,-42.3,2026.0
OH,House,77,R,-39.3,2026.0
OH,House,78,R,-47.2,2026.0
OH,House,79,R,-49.4,2026.0
OH,House,80,R,-48.2,2026.0
OH,House,81,R,-46.0,2026.0
OH,House,82,R,-55.8,2026.0
OH,House,83,R,-45.2,2026.0
OH,House,84,R,-64.5,2026.0
OH,House,85,R,-57.4,2026.0
OH,House,86,R,-31.4,2026.0
OH,House,87,R,-54.0,2026.0
OH,House,88,R,-33.9,2026.0
OH,House,89,R,-18.7,2026.0
OH,House,90,R,-54.0,2026.0
OH,House,91,R,-57.9,2026.0
OH,House,92,R,-42.3,2026.0
OH,House,93,R,-54.7,2026.0
OH,House,94,R,-39.1,2026.0
OH,House,95,R,-33.8,2026.0
OH,House,96,R,-45.7,2026.0
OH,House,97,R,-44.8,2026.0
OH,House,98,R,-51.1,2026.0
OH,House,99,R,-26.3,2026.0
OH,Senate,1,R,-49.0,2026.0
OH,Senate,2,R,-13.1,2028.0
OH,Senate,3,R,-10.7,2026.0
OH,Senate,4,R,-24.3,2028.0
OH,Senate,5,R,-36.4,2026.0
OH,Senate,6,D,10.0,2028.0
OH,Senate,7,R,-16.9,2026.0
OH,Senate,8,R,-9.9,2028.0
OH,Senate,9,D,49.1,2026.0
OH,Senate,10,R,-27.5,2028.0
OH,Senate,11,D,21.0,2026.0
OH,Senate,12,R,-56.8,2028.0
OH,Senate,13,R,-10.8,2026.0
OH,Senate,14,R,-43.1,2028.0
OH,Senate,15,D,56.8,2026.0
OH,Senate,16,D,21.3,2028.0
OH,Senate,17,R,-51.7,2026.0
OH,Senate,18,R,-3.1,2028.0
OH,Senate,19,R,-20.7,2026.0
OH,Senate,20,R,-28.9,2028.0
OH,Senate,21,D,66.6,2026.0
OH,Senate,22,R,-33.6,2028.0
OH,Senate,23,D,41.2,2026.0
OH,Senate,24,R,-2.0,2028.0
OH,Senate,25,D,31.3,2026.0
OH,Senate,26,R,-40.0,2028.0
OH,Senate,27,R,-5.8,2026.0
OH,Senate,28,D,10.1,2028.0
OH,Senate,29,R,-20.1,2026.0
OH,Senate,30,R,-39.6,2028.0
OH,Senate,31,R,-43.0,2026.0
OH,Senate,32,R,-22.9,2028.0
OH,Senate,33,R,-23.9,2026.0
OK,House,1,R,-69.4,2026.0
OK,House,2,R,-61.5,2026.0
OK,House,3,R,-63.3,2026.0
OK,House,4,R,-30.4,2026.0
OK,House,5,R,-58.8,2026.0
OK,House,6,R,-59.4,2026.0
OK,House,7,R,-56.8,2026.0
OK,House,8,R,-59.9,2026.0
OK,House,9,R,-46.7,2026.0
OK,House,10,R,-58.2,2026.0
OK,House,11,R,-48.0,2026.0
OK,House,12,R,-56.0,2026.0
OK,House,13,R,-34.8,2026.0
OK,House,14,R,-39.9,2026.0
OK,House,15,R,-61.9,2026.0
OK,House,16,R,-41.4,2026.0
OK,House,17,R,-59.7,2026.0
OK,House,18,R,-61.5,2026.0
OK,House,19,R,-69.1,2026.0
OK,House,20,R,-52.7,2026.0
OK,House,21,R,-56.2,2026.0
OK,House,22,R,-66.2,2026.0
OK,House,23,R,-36.6,2026.0
OK,House,24,R,-48.5,2026.0
OK,House,25,R,-47.5,2026.0
OK,House,26,R,-35.7,2026.0
OK,House,27,R,-49.8,2026.0
OK,House,28,R,-54.6,2026.0
OK,House,29,R,-58.0,2026.0
OK,House,30,R,-45.8,2026.0
OK,House,31,R,-45.6,2026.0
OK,House,32,R,-61.8,2026.0
OK,House,33,R,-39.5,2026.0
OK,House,34,D,2.6,2026.0
OK,House,35,R,-57.7,2026.0
OK,House,36,R,-52.8,2026.0
OK,House,37,R,-44.7,2026.0
OK,House,38,R,-65.2,2026.0
OK,House,39,R,-19.3,2026.0
OK,House,40,R,-43.4,2026.0
OK,House,41,R,-35.5,2026.0
OK,House,42,R,-64.7,2026.0
OK,House,43,R,-34.9,2026.0
OK,House,44,D,31.0,2026.0
OK,House,45,D,5.8,2026.0
OK,House,46,D,3.9,2026.0
OK,House,47,R,-43.6,2026.0
OK,House,48,R,-48.5,2026.0
OK,House,49,R,-67.6,2026.0
OK,House,50,R,-63.2,2026.0
OK,House,51,R,-67.9,2026.0
OK,House,52,R,-59.6,2026.0
OK,House,53,R,-24.7,2026.0
OK,House,54,R,-23.8,2026.0
OK,House,55,R,-65.2,2026.0
OK,House,56,R,-57.3,2026.0
OK,House,57,R,-59.7,2026.0
OK,House,58,R,-71.3,2026.0
OK,House,59,R,-69.5,2026.0
OK,House,60,R,-36.4,2026.0
OK,House,61,R,-74.9,2026.0
OK,House,62,R,-5.6,2026.0
OK,House,63,R,-53.6,2026.0
OK,House,64,R,-10.9,2026.0
OK,House,65,R,-47.1,2026.0
OK,House,66,R,-47.2,2026.0
OK,House,67,R,-17.6,2026.0
OK,House,68,R,-29.7,2026.0
OK,House,69,R,-28.5,2026.0
OK,House,70,D,9.7,2026.0
OK,House,71,D,19.4,2026.0
OK,House,72,D,11.5,2026.0
OK,House,73,D,71.5,2026.0
OK,House,74,R,-41.4,2026.0
OK,House,75,R,-18.2,2026.0
OK,House,76,R,-26.1,2026.0
OK,House,77,D,4.6,2026.0
OK,House,78,D,21.6,2026.0
OK,House,79,D,4.0,2026.0
OK,House,80,R,-33.2,2026.0
OK,House,81,R,-14.8,2026.0
OK,House,82,R,-14.7,2026.0
OK,House,83,R,-1.8,2026.0
OK,House,84,R,-9.8,2026.0
OK,House,85,D,10.9,2026.0
OK,House,86,R,-59.8,2026.0
OK,House,87,D,20.0,2026.0
OK,House,88,D,47.3,2026.0
OK,House,89,D,19.5,2026.0
OK,House,90,R,-22.1,2026.0
OK,House,91,R,-26.1,2026.0
OK,House,92,D,17.8,2026.0
OK,House,93,D,3.3,2026.0
OK,House,94,D,7.7,2026.0
OK,House,95,R,-8.3,2026.0
OK,House,96,R,-20.6,2026.0
OK,House,97,D,39.5,2026.0
OK,House,98,R,-34.7,2026.0
OK,House,99,D,57.6,2026.0
OK,House,100,R,-0.5,2026.0
OK,House,101,R,-26.1,2026.0
OK,Senate,1,R,-55.9,2028.0
OK,Senate,2,R,-50.3,2026.0
OK,Senate,3,R,-56.0,2028.0
OK,Senate,4,R,-60.5,2026.0
OK,Senate,5,R,-67.0,2028.0
OK,Senate,6,R,-63.2,2026.0
OK,Senate,7,R,-61.9,2028.0
OK,Senate,8,R,-50.9,2026.0
OK,Senate,9,R,-28.2,2028.0
OK,Senate,10,R,-53.3,2026.0
OK,Senate,11,D,50.4,2028.0
OK,Senate,12,R,-50.5,2026.0
OK,Senate,13,R,-56.4,2028.0
OK,Senate,14,R,-59.0,2026.0
OK,Senate,15,R,-22.2,2028.0
OK,Senate,16,D,18.8,2026.0
OK,Senate,17,R,-48.0,2028.0
OK,Senate,18,R,-30.4,2026.0
OK,Senate,19,R,-57.6,2028.0
OK,Senate,20,R,-50.0,2026.0
OK,Senate,21,R,-30.3,2028.0
OK,Senate,22,R,-23.1,2026.0
OK,Senate,23,R,-53.4,2028.0
OK,Senate,24,R,-25.9,2026.0
OK,Senate,25,R,-31.9,2028.0
OK,Senate,26,R,-56.7,2026.0
OK,Senate,27,R,-74.1,2028.0
OK,Senate,28,R,-56.8,2026.0
OK,Senate,29,R,-53.9,2028.0
OK,Senate,30,D,16.4,2026.0
OK,Senate,31,R,-51.3,2028.0
OK,Senate,32,R,-22.3,2026.0
OK,Senate,33,R,-29.3,2028.0
OK,Senate,34,R,-25.7,2026.0
OK,Senate,35,D,19.9,2028.0
